long,lat,permit_type,issue_year,value
-80.50895231,43.40992405,Residential Accessory (1 or 2 units),2011,4500
-80.48063221,43.44678961,Plumbing,2011,4500
-80.4298031,43.39451442,Residential Accessory (1 or 2 units),2011,4500
-80.42961467,43.37682265,Residential Accessory (1 or 2 units),2011,4500
-80.55331589,43.438622,Residential Accessory (1 or 2 units),2011,4500
-80.41038033,43.45397378,Residential Accessory (3 or More),2011,4500
-80.45442176,43.39357519,Residential Alteration,2011,4500
-80.43092077,43.46232909,Residential Alteration,2011,4500
-80.41851469,43.43879147,Residential Accessory (1 or 2 units),2011,4500
-80.43658773,43.38171692,Residential Accessory (1 or 2 units),2011,4500
-80.4772229,43.43892704,Mechanical,2011,4500
-80.4645516,43.3902243,Residential Accessory (1 or 2 units),2012,4500
-80.40431726,43.40747829,Residential Accessory (3 or More),2012,4500
-80.40971423,43.44224328,Residential Accessory (1 or 2 units),2012,4500
-80.54894057,43.41982597,Residential Accessory (1 or 2 units),2012,4500
-80.4298986,43.37524701,Residential Accessory (1 or 2 units),2012,4500
-80.47314817,43.41745238,Residential Alteration,2012,4500
-80.51946606,43.42721118,Residential Alteration,2012,4500
-80.4633786,43.39042618,Residential Accessory (1 or 2 units),2012,4500
-80.48177623,43.44099904,Residential Accessory (1 or 2 units),2012,4500
-80.42909511,43.44617027,Residential Accessory (1 or 2 units),2012,4500
-80.47717818,43.45475238,Plumbing,2012,4500
-80.44193536,43.37994051,Residential Accessory (1 or 2 units),2012,4500
-80.4199217,43.44630399,Residential Alteration,2012,4500
-80.46102102,43.41341101,Residential Accessory (1 or 2 units),2012,4500
-80.4120605,43.43158903,Residential Accessory (1 or 2 units),2013,4500
-80.47769244,43.39119272,Residential Accessory (1 or 2 units),2013,4500
-80.44670734,43.38007352,Residential Accessory (1 or 2 units),2013,4500
-80.47989584,43.39055624,Residential Accessory (1 or 2 units),2013,4500
-80.54698283,43.42630132,Residential Accessory (1 or 2 units),2013,4500
-80.50812077,43.42702671,Residential Accessory (1 or 2 units),2013,4500
-80.46045348,43.43340003,Residential Alteration,2013,4500
-80.55195671,43.43031803,Residential Accessory (1 or 2 units),2013,4500
-80.48369915,43.38606833,Residential Accessory (1 or 2 units),2013,4500
-80.42612123,43.43887403,Residential Alteration,2013,4500
-80.47655419,43.45086351,Residential Accessory (1 or 2 units),2013,4500
-80.52762,43.44777205,Residential Alteration,2013,4500
-80.51924103,43.45482075,Plumbing,2013,4500
-80.43942049,43.44400991,Residential Accessory (1 or 2 units),2014,4500
-80.54121319,43.44487183,Residential Accessory (1 or 2 units),2014,4500
-80.46350517,43.45212957,Plumbing,2014,4500
-80.49881457,43.40162482,Residential Accessory (1 or 2 units),2014,4500
-80.48616585,43.47534878,Garden Centre/Tent,2014,4500
-80.42676333,43.45090307,Residential Accessory (1 or 2 units),2014,4500
-80.52511929,43.40401009,Residential Accessory (1 or 2 units),2014,4500
-80.45936467,43.43761719,Non-Residential Alteration,2014,4500
-80.51716693,43.39999456,Residential Accessory (1 or 2 units),2014,4500
-80.52455401,43.45267542,Residential Alteration,2015,4500
-80.4748973,43.45332641,Residential Building (House),2015,4500
-80.46766198,43.44258777,Mechanical,2015,4500
-80.48616585,43.47534878,Garden Centre/Tent,2015,4500
-80.46323945,43.38799164,Residential Accessory (1 or 2 units),2016,4500
-80.42864997,43.4645,Residential Accessory (1 or 2 units),2016,4500
-80.41816631,43.43877961,Residential Accessory (1 or 2 units),2016,4500
-80.51713553,43.42742136,Plumbing,2016,4500
-80.4256064,43.46389345,Residential Alteration,2016,4500
-80.47821235,43.38708659,Residential Accessory (3 or More),2016,4500
-80.5548741,43.43344866,Residential Accessory (1 or 2 units),2016,4500
-80.41101582,43.44340891,Residential Accessory (1 or 2 units),2016,4500
-80.4453167,43.37586351,Residential Accessory (1 or 2 units),2017,4500
-80.45676967,43.42341988,Plumbing,2017,4500
-80.44348383,43.37617358,Residential Accessory (1 or 2 units),2017,4500
-80.47834836,43.386981,Residential Accessory (3 or More),2017,4500
-80.40372562,43.45313393,Residential Accessory (1 or 2 units),2017,4500
-80.40850548,43.45542731,Residential Accessory (1 or 2 units),2017,4500
-80.49844586,43.43683815,Plumbing,2017,4500
-80.45384252,43.38999708,Residential Accessory (1 or 2 units),2017,4500
-80.44364315,43.37614653,Residential Accessory (1 or 2 units),2017,4500
-80.49406594,43.41609327,Plumbing,2017,4500
-80.49189054,43.43681504,Plumbing,2017,4500
-80.48235465,43.46087639,Plumbing,2017,4500
-80.47154227,43.3833433,Residential Accessory (1 or 2 units),2017,4500
-80.44427191,43.45726945,Residential Accessory (1 or 2 units),2017,4500
-80.47141948,43.44931049,Plumbing,2017,4500
-80.44945842,43.46823475,Plumbing,2017,4500
-80.48995709,43.44497683,Residential Accessory (1 or 2 units),2017,4500
-80.49331206,43.41205975,Plumbing,2018,4500
-80.49652881,43.46238585,Plumbing,2018,4500
-80.53319412,43.43601164,Residential Accessory (1 or 2 units),2018,4500
-80.44796211,43.43509273,Residential Garage/Carport (1 or 2 units),2018,4500
-80.41757779,43.40220885,Plumbing,2018,4500
-80.40171003,43.4511317,Residential Accessory (1 or 2 units),2018,4500
-80.45224693,43.4522259,Plumbing,2018,4500
-80.46103536,43.39421543,Residential Accessory (1 or 2 units),2018,4500
-80.48460472,43.46238114,Plumbing,2018,4500
-80.49860815,43.45536993,Plumbing,2018,4500
-80.5403932,43.42584113,Residential Accessory (1 or 2 units),2018,4500
-80.48207318,43.39065451,Residential Accessory (1 or 2 units),2018,4500
-80.44659441,43.45819911,Plumbing,2019,4500
-80.55074434,43.41736144,Plumbing,2019,4500
-80.54078684,43.43589141,Residential Accessory (1 or 2 units),2019,4500
-80.48356379,43.4636911,Plumbing,2019,4500
-80.46393557,43.45706361,Residential Accessory (1 or 2 units),2019,4500
-80.44076915,43.42705867,Residential Alteration,2019,4500
-80.58657491,43.45668498,Residential Building Permit,2012,4500
-80.55497003,43.45758123,Residential Building Permit,2014,4500
-80.53630896,43.48676547,Residential Building Permit,2011,4500
-80.58069318,43.49244706,Residential Building Permit,2012,4500
-80.50531841,43.51038693,Residential Building Permit,2015,4500
-80.59692885,43.46865529,Residential Building Permit,2011,4500
-80.59895159,43.46904303,Residential Building Permit,2012,4500
-80.60045163,43.47377886,Residential Building Permit,2015,4500
-80.54040473,43.46180281,Residential Building Permit,2017,4500
-80.53294371,43.46472222,Non Residential Building Permit,2016,4500
-80.50736179,43.49396495,Residential Building Permit,2014,4500
-80.50829326,43.46101198,Residential Building Permit,2012,4500
-80.56243078,43.4554613,Residential Building Permit,2016,4500
-80.48708552,43.49202,Residential Building Permit,2014,4500
-80.59108341,43.49058688,Residential Building Permit,2011,4500
-80.50875473,43.46214767,Residential Building Permit,2017,4500
-80.54088419,43.49022134,Residential Building Permit,2017,4500
-80.54775799,43.45255593,Residential Building Permit,2017,4500
-80.54958529,43.45421391,Residential Building Permit,2015,4500
-80.55888577,43.49592216,Residential Building Permit,2010,4500
-80.60221656,43.4731713,Residential Building Permit,2016,4500
-80.54181807,43.48976851,Residential Building Permit,2017,4500
-80.55865578,43.49523691,Residential Building Permit,2016,4500
-80.48058158,43.52750436,Residential Building Permit,2018,4500
-80.51405014,43.46168878,Residential Building Permit,2016,4500
-80.51792243,43.47285509,Residential Building Permit,2013,4500
-80.55094857,43.46039626,Residential Building Permit,2015,4500
-80.51196208,43.4601744,Residential Building Permit,2014,4500
-80.52242823,43.49129191,Residential Building Permit,2015,4500
-80.56386589,43.44138326,Residential Building Permit,2015,4500
-80.54188533,43.4853325,Residential Building Permit,2013,4500
-80.49277157,43.50069197,Residential Building Permit,2012,4500
-80.5419685,43.4853057,Residential Building Permit,2016,4500
-80.49358508,43.52504554,Residential Building Permit,2017,4500
-80.58140955,43.45163714,Residential Building Permit,2015,4500
-80.57996462,43.45381161,Residential Building Permit,2016,4500
-80.60530429,43.46188229,Residential Building Permit,2017,4500
-80.59657778,43.46885782,Residential Building Permit,2014,4500
-80.49300631,43.50107687,Residential Building Permit,2019,4500
-80.57604947,43.45624102,Residential Building Permit,2011,4500
-80.53585646,43.45702235,Residential Building Permit,2018,4500
-80.54141994,43.469948,Non Residential Building Permit,2018,4500
-80.60323595,43.46068083,Residential Building Permit,2018,4500
-80.486573,43.49821635,Residential Building Permit,2018,4500
-80.56727044,43.49783608,Residential Building Permit,2018,4500
-80.54472191,43.46249123,Residential Building Permit,2018,4500
-80.52148379,43.45666603,Residential Building Permit,2018,4500
-80.54789638,43.46136795,Residential Building Permit,2018,4500
-80.52750549,43.47555122,Residential Building Permit,2010,4531
-80.52783285,43.47643638,Residential Building Permit,2010,4531
-80.52786851,43.47662348,Residential Building Permit,2010,4531
-80.52727833,43.47621729,Residential Building Permit,2010,4531
-80.52771044,43.47583995,Residential Building Permit,2010,4531
-80.52784432,43.47656027,Residential Building Permit,2010,4531
-80.52679821,43.47651913,Residential Building Permit,2010,4531
-80.52681535,43.47628636,Residential Building Permit,2010,4531
-80.5263689,43.47639227,Residential Building Permit,2010,4531
-80.52771599,43.4758911,Residential Building Permit,2010,4531
-80.52726239,43.47615819,Residential Building Permit,2010,4531
-80.52731062,43.47639569,Residential Building Permit,2010,4531
-80.52682927,43.47633789,Residential Building Permit,2010,4531
-80.52676034,43.47587005,Residential Building Permit,2010,4531
-80.52635506,43.47634079,Residential Building Permit,2010,4531
-80.52638044,43.47644993,Residential Building Permit,2010,4531
-80.52679386,43.47611924,Residential Building Permit,2010,4531
-80.52767062,43.47567465,Residential Building Permit,2010,4531
-80.52769048,43.47578874,Residential Building Permit,2010,4531
-80.52772733,43.47595688,Residential Building Permit,2010,4531
-80.52740844,43.47600612,Residential Building Permit,2010,4531
-80.52680382,43.47618261,Residential Building Permit,2010,4531
-80.52627361,43.47605971,Residential Building Permit,2010,4531
-80.52750295,43.47600293,Residential Building Permit,2010,4531
-80.52768453,43.47573181,Residential Building Permit,2010,4531
-80.52671906,43.47652824,Residential Building Permit,2010,4531
-80.5267519,43.47580599,Residential Building Permit,2010,4531
-80.52684371,43.47639231,Residential Building Permit,2010,4531
-80.52678239,43.47600781,Residential Building Permit,2010,4531
-80.52676677,43.4759302,Residential Building Permit,2010,4531
-80.52626178,43.47599781,Residential Building Permit,2010,4531
-80.52634841,43.47628911,Residential Building Permit,2010,4531
-80.52652648,43.47653933,Residential Building Permit,2010,4531
-80.52691075,43.47569978,Residential Building Permit,2010,4531
-80.52701057,43.47566864,Residential Building Permit,2010,4531
-80.52708948,43.4756333,Residential Building Permit,2010,4531
-80.5271694,43.47560772,Residential Building Permit,2010,4531
-80.52735486,43.47555014,Residential Building Permit,2010,4531
-80.5272423,43.47558136,Residential Building Permit,2010,4531
-80.5266265,43.47653473,Residential Building Permit,2010,4531
-80.52783633,43.47649866,Residential Building Permit,2010,4531
-80.52749199,43.47645858,Residential Building Permit,2010,4531
-80.52759845,43.47644857,Residential Building Permit,2010,4531
-80.52681134,43.47623521,Residential Building Permit,2010,4531
-80.52760887,43.47559556,Residential Building Permit,2010,4531
-80.52729922,43.47633297,Residential Building Permit,2010,4531
-80.52728578,43.47627855,Residential Building Permit,2010,4531
-80.52725635,43.4760982,Residential Building Permit,2010,4531
-80.52633512,43.47623656,Residential Building Permit,2010,4531
-80.52632318,43.47618589,Residential Building Permit,2010,4531
-80.4958778,43.45974069,Residential Alteration,2011,4600
-80.45701139,43.45419459,Residential Alteration,2011,4600
-80.4153316,43.43919331,Residential Accessory (1 or 2 units),2012,4600
-80.48127483,43.39246422,Residential Accessory (1 or 2 units),2013,4600
-80.49644037,43.44923769,Residential Accessory (1 or 2 units),2013,4600
-80.47353813,43.44737015,Plumbing,2014,4600
-80.41254022,43.44659901,Residential Accessory (1 or 2 units),2017,4600
-80.58706128,43.46631064,Residential Building Permit,2013,4600
-80.58612123,43.46485317,Residential Building Permit,2014,4600
-80.57686384,43.46351946,Residential Building Permit,2011,4600
-80.47089655,43.4976653,Residential Accessory (1 or 2 units),2015,4650
-80.49391266,43.49158312,Residential Building Permit,2010,4680
-80.54465307,43.4292879,Residential Accessory (1 or 2 units),2019,4692
-80.54465307,43.4292879,Residential Accessory (1 or 2 units),2019,4692
-80.54465307,43.4292879,Residential Accessory (1 or 2 units),2019,4692
-80.55560189,43.43500278,Residential Accessory (1 or 2 units),2010,4700
-80.4761279,43.44797912,Plumbing,2011,4700
-80.5098985,43.40189306,Residential Accessory (1 or 2 units),2012,4700
-80.55572171,43.43498248,Residential Accessory (1 or 2 units),2013,4700
-80.47679977,43.45764463,Plumbing,2014,4700
-80.47839795,43.38694711,Residential Accessory (3 or More),2016,4700
-80.49666705,43.43945992,Residential Accessory (1 or 2 units),2016,4700
-80.57672644,43.46263478,Residential Building Permit,2014,4700
-80.53158051,43.46185123,Residential Building Permit,2010,4700
-80.55556799,43.44403538,Residential Building Permit,2013,4770
-80.51905188,43.40327457,Residential Accessory (1 or 2 units),2010,4800
-80.465372,43.4287795,Electrical,2010,4800
-80.4425591,43.38001289,Residential Accessory (1 or 2 units),2011,4800
-80.41581624,43.37841343,Residential Accessory (1 or 2 units),2011,4800
-80.50396137,43.442587,Plumbing,2011,4800
-80.40937869,43.45409018,Residential Accessory (3 or More),2012,4800
-80.47300794,43.45684166,Non-Residential Alteration,2013,4800
-80.52528685,43.4019909,Residential Accessory (1 or 2 units),2013,4800
-80.48053803,43.45748157,Plumbing,2013,4800
-80.48457136,43.463538,Plumbing,2013,4800
-80.43141905,43.37525277,Residential Alteration,2014,4800
-80.45364385,43.44361569,Plumbing,2015,4800
-80.50574412,43.46104912,Plumbing,2015,4800
-80.42591741,43.42809915,Residential Accessory (1 or 2 units),2015,4800
-80.48488287,43.44716857,Plumbing,2016,4800
-80.53887431,43.43190465,Residential Accessory (1 or 2 units),2016,4800
-80.59873664,43.46884627,Residential Building Permit,2012,4800
-80.5009896,43.5000438,Residential Building Permit,2010,4800
-80.58896778,43.4905032,Residential Building Permit,2012,4800
-80.52287247,43.46366921,Non Residential Building Permit,2015,4800
-80.54141994,43.469948,Non Residential Building Permit,2019,4800
-80.57442996,43.44907279,Residential Building Permit,2015,4800
-80.48996672,43.48848702,Residential Building Permit,2016,4843
-80.51438841,43.4316641,Residential Alteration,2010,4900
-80.4629787,43.46679746,Electrical,2015,4900
-80.42424918,43.37497232,Residential Accessory (1 or 2 units),2017,4900
-80.4365628,43.37706721,Residential Accessory (1 or 2 units),2017,4900
-80.53760852,43.47203069,Non Residential Building Permit,2013,4900
-80.44489188,43.42937363,Plumbing,2016,4975
-80.56404586,43.44154558,Residential Building Permit,2014,4980
-80.47900193,43.39136788,Residential Accessory (1 or 2 units),2010,5000
-80.5239525,43.42321293,Residential Building (House),2010,5000
-80.5226908,43.4502442,Residential Accessory (1 or 2 units),2010,5000
-80.43236203,43.4598085,Residential Accessory (1 or 2 units),2010,5000
